"date_time","temp","rain_1h","snow_1h","clouds_all","is_holiday","hour","month","day_of_week","is_imputed","traffic_volume","split"
"2018-06-08 00:00:00",293.88,0,0,1,0,0,6,"Friday",0,800,"test"
"2018-06-08 01:00:00",293.35,0,0,40,0,1,6,"Friday",0,480,"test"
"2018-06-08 02:00:00",292.69,0,0,1,0,2,6,"Friday",0,354,"test"
"2018-06-08 03:00:00",291.72,0,0,1,0,3,6,"Friday",0,364,"test"
"2018-06-08 04:00:00",291.22,0,0,40,0,4,6,"Friday",0,884,"test"
"2018-06-08 05:00:00",291.15,0,0,1,0,5,6,"Friday",0,2793,"test"
"2018-06-08 06:00:00",291.15,0,0,75,0,6,6,"Friday",0,5554,"test"
"2018-06-08 07:00:00",291.22,0,0,75,0,7,6,"Friday",0,6584,"test"
"2018-06-08 08:00:00",291.65,0,0,90,0,8,6,"Friday",0,5442,"test"
"2018-06-08 09:00:00",292.43,0,0,90,0,9,6,"Friday",0,5011,"test"
"2018-06-08 10:00:00",293.07,0,0,90,0,10,6,"Friday",0,4681,"test"
"2018-06-08 11:00:00",293.22,0,0,90,0,11,6,"Friday",0,4996,"test"
"2018-06-08 12:00:00",293.73,0,0,90,0,12,6,"Friday",0,5415,"test"
"2018-06-08 13:00:00",294.6,0,0,75,0,13,6,"Friday",0,5563,"test"
"2018-06-08 14:00:00",295.07,0,0,90,0,14,6,"Friday",0,5936,"test"
"2018-06-08 15:00:00",295.07,0,0,90,0,15,6,"Friday",0,6290,"test"
"2018-06-08 16:00:00",294.79,0,0,90,0,16,6,"Friday",0,6727,"test"
"2018-06-08 17:00:00",295.29,0,0,90,0,17,6,"Friday",0,5865,"test"
"2018-06-08 18:00:00",295.58,0,0,75,0,18,6,"Friday",0,4959,"test"
"2018-06-08 19:00:00",295.76,0,0,75,0,19,6,"Friday",0,3792,"test"
"2018-06-08 20:00:00",295.35,0,0,75,0,20,6,"Friday",0,3251,"test"
"2018-06-08 21:00:00",294.37,0,0,75,0,21,6,"Friday",0,3050,"test"
"2018-06-08 22:00:00",293.84,0,0,40,0,22,6,"Friday",0,3360,"test"
"2018-06-08 23:00:00",292.92,0,0,75,0,23,6,"Friday",0,2903,"test"
"2018-06-09 00:00:00",292.01,0,0,1,0,0,6,"Saturday",0,1511,"test"
"2018-06-09 01:00:00",291.51,0,0,1,0,1,6,"Saturday",0,1110,"test"
"2018-06-09 02:00:00",291.08,0,0,1,0,2,6,"Saturday",0,866,"test"
"2018-06-09 03:00:00",290.82,0,0,75,0,3,6,"Saturday",0,614,"test"
"2018-06-09 04:00:00",290.84,0,0,1,0,4,6,"Saturday",0,517,"test"
"2018-06-09 05:00:00",290.37,0,0,1,0,5,6,"Saturday",0,795,"test"
"2018-06-09 06:00:00",290.65,0,0,90,0,6,6,"Saturday",0,1398,"test"
"2018-06-09 07:00:00",290.93,0,0,40,0,7,6,"Saturday",0,2172,"test"
"2018-06-09 08:00:00",291.44,0,0,90,0,8,6,"Saturday",0,2686,"test"
"2018-06-09 09:00:00",292.79,0,0,90,0,9,6,"Saturday",0,3367,"test"
"2018-06-09 10:00:00",293.36,0,0,90,0,10,6,"Saturday",0,3684,"test"
"2018-06-09 11:00:00",293.72,0,0,90,0,11,6,"Saturday",0,4085,"test"
"2018-06-09 12:00:00",293.66,0,0,75,0,12,6,"Saturday",0,4257,"test"
"2018-06-09 13:00:00",293.44,0,0,90,0,13,6,"Saturday",0,4186,"test"
"2018-06-09 14:00:00",293.36,0,0,90,0,14,6,"Saturday",0,4196,"test"
"2018-06-09 15:00:00",293.55,0,0,90,0,15,6,"Saturday",0,3957,"test"
"2018-06-09 16:00:00",293.79,0,0,90,0,16,6,"Saturday",0,3940,"test"
"2018-06-09 17:00:00",294.54,0,0,40,0,17,6,"Saturday",0,3589,"test"
"2018-06-09 18:00:00",294.58,0,0,90,0,18,6,"Saturday",0,3571,"test"
"2018-06-09 19:00:00",295.09,0,0,75,0,19,6,"Saturday",0,3128,"test"
"2018-06-09 20:00:00",295.15,0,0,75,0,20,6,"Saturday",0,2782,"test"
"2018-06-09 21:00:00",294.8,0,0,75,0,21,6,"Saturday",0,2835,"test"
"2018-06-09 22:00:00",294.28,0,0,75,0,22,6,"Saturday",0,2863,"test"
"2018-06-09 23:00:00",293.75,0,0,1,0,23,6,"Saturday",0,1928,"test"
"2018-06-10 00:00:00",293.95,0,0,1,0,0,6,"Sunday",0,1226,"test"
"2018-06-10 01:00:00",293.55,0,0,1,0,1,6,"Sunday",0,777,"test"
"2018-06-10 02:00:00",292.82,0,0,1,0,2,6,"Sunday",0,570,"test"
"2018-06-10 03:00:00",292,0,0,90,0,3,6,"Sunday",0,350,"test"
"2018-06-10 04:00:00",291.62,0,0,40,0,4,6,"Sunday",0,293,"test"
"2018-06-10 05:00:00",291.28,0,0,1,0,5,6,"Sunday",0,427,"test"
"2018-06-10 06:00:00",290.61,0,0,1,0,6,6,"Sunday",0,808,"test"
"2018-06-10 07:00:00",290.61,0,0,40,0,7,6,"Sunday",0,1012,"test"
"2018-06-10 08:00:00",291.51,0,0,40,0,8,6,"Sunday",0,1617,"test"
"2018-06-10 09:00:00",292.08,0,0,75,0,9,6,"Sunday",0,2417,"test"
"2018-06-10 10:00:00",293.01,0,0,90,0,10,6,"Sunday",0,3075,"test"
"2018-06-10 11:00:00",293.68,0,0,75,0,11,6,"Sunday",0,3656,"test"
"2018-06-10 12:00:00",294.01,0,0,90,0,12,6,"Sunday",0,3993,"test"
"2018-06-10 13:00:00",294.22,0,0,90,0,13,6,"Sunday",0,3888,"test"
"2018-06-10 14:00:00",294.54,0,0,90,0,14,6,"Sunday",0,4125,"test"
"2018-06-10 15:00:00",294.95,0,0,75,0,15,6,"Sunday",0,4062,"test"
"2018-06-10 16:00:00",296.08,0,0,75,0,16,6,"Sunday",0,3901,"test"
"2018-06-10 17:00:00",296.61,0,0,75,0,17,6,"Sunday",0,3584,"test"
"2018-06-10 18:00:00",297.01,0,0,75,0,18,6,"Sunday",0,3477,"test"
"2018-06-10 19:00:00",296.79,0,0,75,0,19,6,"Sunday",0,3010,"test"
"2018-06-10 20:00:00",296.42,0,0,75,0,20,6,"Sunday",0,2979,"test"
"2018-06-10 21:00:00",295.82,0,0,75,0,21,6,"Sunday",0,2353,"test"
"2018-06-10 22:00:00",295.43,0,0,75,0,22,6,"Sunday",0,1834,"test"
"2018-06-10 23:00:00",295.21,0,0,90,0,23,6,"Sunday",0,1101,"test"
"2018-06-11 00:00:00",294.41,0,0,90,0,0,6,"Monday",0,642,"test"
"2018-06-11 01:00:00",293.48,0,0,90,0,1,6,"Monday",0,396,"test"
"2018-06-11 02:00:00",292.35,0,0,1,0,2,6,"Monday",0,291,"test"
"2018-06-11 03:00:00",291.72,0,0,1,0,3,6,"Monday",0,310,"test"
"2018-06-11 04:00:00",290.79,0,0,1,0,4,6,"Monday",0,873,"test"
"2018-06-11 05:00:00",290.51,0,0,40,0,5,6,"Monday",0,2947,"test"
"2018-06-11 06:00:00",290.42,0,0,75,0,6,6,"Monday",0,5476,"test"
"2018-06-11 07:00:00",290.82,0,0,90,0,7,6,"Monday",0,6336,"test"
"2018-06-11 08:00:00",291.15,0,0,90,0,8,6,"Monday",0,5676,"test"
"2018-06-11 09:00:00",291.81,0,0,90,0,9,6,"Monday",0,4588,"test"
"2018-06-11 10:00:00",292.48,0,0,90,0,10,6,"Monday",0,4270,"test"
"2018-06-11 11:00:00",292.61,0,0,90,0,11,6,"Monday",0,4435,"test"
"2018-06-11 12:00:00",292.67,0,0,75,0,12,6,"Monday",0,4763,"test"
"2018-06-11 13:00:00",293.75,0,0,90,0,13,6,"Monday",0,4658,"test"
"2018-06-11 14:00:00",295,0,0,90,0,14,6,"Monday",0,4923,"test"
"2018-06-11 15:00:00",294.8,0,0,90,0,15,6,"Monday",0,5691,"test"
"2018-06-11 16:00:00",294.68,0,0,90,0,16,6,"Monday",0,6556,"test"
"2018-06-11 17:00:00",294.55,0,0,90,0,17,6,"Monday",0,5922,"test"
"2018-06-11 18:00:00",293.57,0,0,90,0,18,6,"Monday",0,4512,"test"
"2018-06-11 19:00:00",293.42,0,0,90,0,19,6,"Monday",0,3078,"test"
"2018-06-11 20:00:00",293.48,0,0,75,0,20,6,"Monday",0,2611,"test"
"2018-06-11 21:00:00",294.15,0,0,90,0,21,6,"Monday",0,2240,"test"
"2018-06-11 22:00:00",294.15,0,0,40,0,22,6,"Monday",0,1861,"test"
"2018-06-11 23:00:00",293.22,0,0,75,0,23,6,"Monday",0,1109,"test"
"2018-06-12 00:00:00",293.02,0,0,40,0,0,6,"Tuesday",0,621,"test"
"2018-06-12 01:00:00",292.55,0,0,90,0,1,6,"Tuesday",0,396,"test"
"2018-06-12 02:00:00",292.22,0,0,40,0,2,6,"Tuesday",0,314,"test"
"2018-06-12 03:00:00",292.34,0,0,40,0,3,6,"Tuesday",0,362,"test"
"2018-06-12 04:00:00",291.75,0,0,40,0,4,6,"Tuesday",0,912,"test"
"2018-06-12 05:00:00",292.08,0,0,90,0,5,6,"Tuesday",0,3013,"test"
"2018-06-12 06:00:00",292.08,0,0,90,0,6,6,"Tuesday",0,5905,"test"
"2018-06-12 07:00:00",292.08,0,0,5,0,7,6,"Tuesday",0,6283,"test"
"2018-06-12 08:00:00",293.07,0,0,40,0,8,6,"Tuesday",0,5656,"test"
"2018-06-12 09:00:00",294,0,0,90,0,9,6,"Tuesday",0,4948,"test"
"2018-06-12 10:00:00",294.79,0,0,90,0,10,6,"Tuesday",0,4574,"test"
"2018-06-12 11:00:00",295.65,0,0,90,0,11,6,"Tuesday",0,4531,"test"
"2018-06-12 12:00:00",296.08,0,0,90,0,12,6,"Tuesday",0,4911,"test"
"2018-06-12 13:00:00",296.22,0,0,90,0,13,6,"Tuesday",0,4777,"test"
"2018-06-12 14:00:00",297.15,0,0,90,0,14,6,"Tuesday",0,5185,"test"
"2018-06-12 15:00:00",297.65,0,0,40,0,15,6,"Tuesday",0,6092,"test"
"2018-06-12 16:00:00",298.15,0,0,40,0,16,6,"Tuesday",0,6777,"test"
"2018-06-12 17:00:00",298.35,0,0,75,0,17,6,"Tuesday",0,6366,"test"
"2018-06-12 18:00:00",298.55,0,0,75,0,18,6,"Tuesday",0,4701,"test"
"2018-06-12 19:00:00",297.69,0,0,75,0,19,6,"Tuesday",0,3235,"test"
"2018-06-12 20:00:00",297.07,0,0,75,0,20,6,"Tuesday",0,2975,"test"
"2018-06-12 21:00:00",296.08,0,0,75,0,21,6,"Tuesday",0,2990,"test"
"2018-06-12 22:00:00",295.3,0,0,75,0,22,6,"Tuesday",0,2332,"test"
"2018-06-12 23:00:00",294.15,0,0,75,0,23,6,"Tuesday",0,1250,"test"
"2018-06-13 00:00:00",292.72,0,0,1,0,0,6,"Wednesday",0,684,"test"
"2018-06-13 01:00:00",290.95,0,0,1,0,1,6,"Wednesday",0,439,"test"
"2018-06-13 02:00:00",289.65,0,0,1,0,2,6,"Wednesday",0,328,"test"
"2018-06-13 03:00:00",288.65,0,0,1,0,3,6,"Wednesday",0,387,"test"
"2018-06-13 04:00:00",287.44,0,0,1,0,4,6,"Wednesday",0,922,"test"
"2018-06-13 05:00:00",287.16,0,0,1,0,5,6,"Wednesday",0,3022,"test"
"2018-06-13 06:00:00",286.51,0,0,1,0,6,6,"Wednesday",0,5767,"test"
"2018-06-13 07:00:00",287.61,0,0,5,0,7,6,"Wednesday",0,6127,"test"
"2018-06-13 08:00:00",289.81,0,0,5,0,8,6,"Wednesday",0,5664,"test"
"2018-06-13 09:00:00",292.29,0,0,5,0,9,6,"Wednesday",0,5157,"test"
"2018-06-13 10:00:00",294.15,0,0,1,0,10,6,"Wednesday",0,4579,"test"
"2018-06-13 11:00:00",296.08,0,0,5,0,11,6,"Wednesday",0,4687,"test"
"2018-06-13 12:00:00",297.01,0,0,5,0,12,6,"Wednesday",0,5110,"test"
"2018-06-13 13:00:00",297.86,0,0,1,0,13,6,"Wednesday",0,4998,"test"
"2018-06-13 14:00:00",298.08,0,0,1,0,14,6,"Wednesday",0,5227,"test"
"2018-06-13 15:00:00",298.75,0,0,1,0,15,6,"Wednesday",0,6188,"test"
"2018-06-13 16:00:00",298.88,0,0,1,0,16,6,"Wednesday",0,6781,"test"
"2018-06-13 17:00:00",299.01,0,0,40,0,17,6,"Wednesday",0,5644,"test"
"2018-06-13 18:00:00",299,0,0,40,0,18,6,"Wednesday",0,4617,"test"
"2018-06-13 19:00:00",298.29,0,0,40,0,19,6,"Wednesday",0,3560,"test"
"2018-06-13 20:00:00",297.29,0,0,1,0,20,6,"Wednesday",0,3277,"test"
"2018-06-13 21:00:00",295.3,0,0,75,0,21,6,"Wednesday",0,2777,"test"
"2018-06-13 22:00:00",293.23,0,0,1,0,22,6,"Wednesday",0,2123,"test"
"2018-06-13 23:00:00",292.22,0,0,1,0,23,6,"Wednesday",0,1283,"test"
"2018-06-14 00:00:00",291.42,0,0,1,0,0,6,"Thursday",0,724,"test"
"2018-06-14 01:00:00",291.28,0,0,40,0,1,6,"Thursday",0,424,"test"
"2018-06-14 02:00:00",291.36,0,0,75,0,2,6,"Thursday",0,308,"test"
"2018-06-14 03:00:00",291.85,0,0,40,0,3,6,"Thursday",0,368,"test"
"2018-06-14 04:00:00",291.51,0,0,40,0,4,6,"Thursday",0,928,"test"
"2018-06-14 05:00:00",290.62,0,0,1,0,5,6,"Thursday",0,3013,"test"
"2018-06-14 06:00:00",289.72,0,0,1,0,6,6,"Thursday",0,5824,"test"
"2018-06-14 07:00:00",290.55,0,0,40,0,7,6,"Thursday",0,6438,"test"
"2018-06-14 08:00:00",292.86,0,0,75,0,8,6,"Thursday",0,5778,"test"
"2018-06-14 09:00:00",294.08,0,0,75,0,9,6,"Thursday",0,4983,"test"
"2018-06-14 10:00:00",295.15,0,0,75,0,10,6,"Thursday",0,4510,"test"
"2018-06-14 11:00:00",296.21,0,0,75,0,11,6,"Thursday",0,4810,"test"
"2018-06-14 12:00:00",297.28,0,0,75,0,12,6,"Thursday",0,5062,"test"
"2018-06-14 13:00:00",298.35,0,0,1,0,13,6,"Thursday",0,5018,"test"
"2018-06-14 14:00:00",299.01,0,0,1,0,14,6,"Thursday",0,5434,"test"
"2018-06-14 15:00:00",299.75,0,0,1,0,15,6,"Thursday",0,6192,"test"
"2018-06-14 16:00:00",300.01,0,0,75,0,16,6,"Thursday",0,6890,"test"
"2018-06-14 17:00:00",300.08,0,0,75,0,17,6,"Thursday",0,6049,"test"
"2018-06-14 18:00:00",299.75,0,0,1,0,18,6,"Thursday",0,4819,"test"
"2018-06-14 19:00:00",298.89,0,0,1,0,19,6,"Thursday",0,3709,"test"
"2018-06-14 20:00:00",297.89,0,0,75,0,20,6,"Thursday",0,3274,"test"
"2018-06-14 21:00:00",297.29,0,0,1,0,21,6,"Thursday",0,2922,"test"
"2018-06-14 22:00:00",296.69,0,0,75,0,22,6,"Thursday",0,2284,"test"
"2018-06-14 23:00:00",295.59,0,0,40,0,23,6,"Thursday",0,1388,"test"
"2018-06-15 00:00:00",294.99,0,0,1,0,0,6,"Friday",0,830,"test"
"2018-06-15 01:00:00",294.22,0,0,1,0,1,6,"Friday",0,500,"test"
"2018-06-15 02:00:00",293.72,0,0,1,0,2,6,"Friday",0,358,"test"
"2018-06-15 03:00:00",293.44,0,0,1,0,3,6,"Friday",0,384,"test"
"2018-06-15 04:00:00",293.21,0,0,1,0,4,6,"Friday",0,866,"test"
"2018-06-15 05:00:00",293.58,0,0,1,0,5,6,"Friday",0,2843,"test"
"2018-06-15 06:00:00",293.28,0,0,1,0,6,6,"Friday",0,5432,"test"
"2018-06-15 07:00:00",294.15,0,0,1,0,7,6,"Friday",0,6361,"test"
"2018-06-15 08:00:00",295.35,0,0,75,0,8,6,"Friday",0,5671,"test"
"2018-06-15 09:00:00",297.02,0,0,1,0,9,6,"Friday",0,4977,"test"
"2018-06-15 10:00:00",298.88,0,0,75,0,10,6,"Friday",0,4801,"test"
"2018-06-15 11:00:00",300.57,0,0,75,0,11,6,"Friday",0,5025,"test"
"2018-06-15 12:00:00",301.75,0,0,1,0,12,6,"Friday",0,5396,"test"
"2018-06-15 13:00:00",304.01,0,0,75,0,13,6,"Friday",0,5168,"test"
"2018-06-15 14:00:00",305.15,0,0,1,0,14,6,"Friday",0,5614,"test"
"2018-06-15 15:00:00",304.89,0,0,1,0,15,6,"Friday",0,5993,"test"
"2018-06-15 16:00:00",303.94,0,0,90,0,16,6,"Friday",0,6333,"test"
"2018-06-15 17:00:00",303.86,0,0,75,0,17,6,"Friday",0,5165,"test"
"2018-06-15 18:00:00",303.89,0,0,75,0,18,6,"Friday",0,4369,"test"
"2018-06-15 19:00:00",303.59,0,0,75,0,19,6,"Friday",0,3688,"test"
"2018-06-15 20:00:00",302.23,0,0,75,0,20,6,"Friday",0,3123,"test"
"2018-06-15 21:00:00",300.3,0,0,40,0,21,6,"Friday",0,3118,"test"
"2018-06-15 22:00:00",299.88,0,0,75,0,22,6,"Friday",0,2778,"test"
"2018-06-15 23:00:00",299.16,0,0,1,0,23,6,"Friday",0,2666,"test"
"2018-06-16 00:00:00",298.82,0,0,1,0,0,6,"Saturday",0,1386,"test"
"2018-06-16 01:00:00",298.76,0,0,1,0,1,6,"Saturday",0,825,"test"
"2018-06-16 02:00:00",298.62,0,0,1,0,2,6,"Saturday",0,587,"test"
"2018-06-16 03:00:00",298.49,0,0,1,0,3,6,"Saturday",0,391,"test"
"2018-06-16 04:00:00",298.49,0,0,1,0,4,6,"Saturday",0,402,"test"
"2018-06-16 05:00:00",297.76,0,0,1,0,5,6,"Saturday",0,772,"test"
"2018-06-16 06:00:00",297.69,0,0,1,0,6,6,"Saturday",0,1196,"test"
"2018-06-16 07:00:00",297.8,0,0,90,0,7,6,"Saturday",0,1651,"test"
"2018-06-16 08:00:00",296.95,0,0,90,0,8,6,"Saturday",0,2329,"test"
"2018-06-16 09:00:00",295.08,0,0,90,0,9,6,"Saturday",0,3017,"test"
"2018-06-16 10:00:00",294.36,0,0,20,0,10,6,"Saturday",0,3514,"test"
"2018-06-16 11:00:00",294.46,0,0,90,0,11,6,"Saturday",0,3907,"test"
"2018-06-16 12:00:00",294.87,0,0,90,0,12,6,"Saturday",0,4494,"test"
"2018-06-16 13:00:00",295.46,0,0,90,0,13,6,"Saturday",0,4834,"test"
"2018-06-16 14:00:00",296.08,0,0,90,0,14,6,"Saturday",0,4900,"test"
"2018-06-16 15:00:00",298.28,0,0,1,0,15,6,"Saturday",0,4363,"test"
"2018-06-16 16:00:00",300.22,0,0,75,0,16,6,"Saturday",0,4495,"test"
"2018-06-16 17:00:00",301.95,0,0,1,0,17,6,"Saturday",0,4053,"test"
"2018-06-16 18:00:00",302.75,0,0,1,0,18,6,"Saturday",0,3987,"test"
"2018-06-16 19:00:00",302.89,0,0,1,0,19,6,"Saturday",0,3223,"test"
"2018-06-16 20:00:00",302.76,0,0,75,0,20,6,"Saturday",0,2928,"test"
"2018-06-16 21:00:00",301.62,0,0,1,0,21,6,"Saturday",0,2887,"test"
"2018-06-16 22:00:00",300.94,0,0,75,0,22,6,"Saturday",0,2606,"test"
"2018-06-16 23:00:00",301.49,0,0,1,0,23,6,"Saturday",0,2047,"test"
"2018-06-17 00:00:00",301.68,0,0,1,0,0,6,"Sunday",0,1332,"test"
"2018-06-17 01:00:00",301.69,0,0,1,0,1,6,"Sunday",0,866,"test"
"2018-06-17 02:00:00",301.37,0,0,1,0,2,6,"Sunday",0,659,"test"
"2018-06-17 03:00:00",300.72,0,0,40,0,3,6,"Sunday",0,413,"test"
"2018-06-17 04:00:00",299.49,0,0,40,0,4,6,"Sunday",0,393,"test"
"2018-06-17 05:00:00",298.22,0,0,40,0,5,6,"Sunday",0,552,"test"
"2018-06-17 06:00:00",297.36,0,0,1,0,6,6,"Sunday",0,885,"test"
"2018-06-17 07:00:00",296.82,0,0,90,0,7,6,"Sunday",0,1185,"test"
"2018-06-17 08:00:00",297.35,0,0,1,0,8,6,"Sunday",0,1724,"test"
"2018-06-17 09:00:00",298.48,0,0,40,0,9,6,"Sunday",0,2723,"test"
"2018-06-17 10:00:00",300.29,0,0,1,0,10,6,"Sunday",0,3488,"test"
"2018-06-17 11:00:00",301.51,0,0,40,0,11,6,"Sunday",0,3790,"test"
"2018-06-17 12:00:00",302.75,0,0,75,0,12,6,"Sunday",0,4260,"test"
"2018-06-17 13:00:00",303.35,0,0,90,0,13,6,"Sunday",0,4365,"test"
"2018-06-17 14:00:00",303.68,0,0,75,0,14,6,"Sunday",0,4192,"test"
"2018-06-17 15:00:00",303.94,0,0,75,0,15,6,"Sunday",0,4234,"test"
"2018-06-17 16:00:00",304.72,0,0,75,0,16,6,"Sunday",0,4404,"test"
"2018-06-17 17:00:00",304.36,0,0,40,0,17,6,"Sunday",0,4175,"test"
"2018-06-17 18:00:00",301.96,0,0,75,0,18,6,"Sunday",0,3843,"test"
"2018-06-17 19:00:00",299.93,0,0,75,0,19,6,"Sunday",0,3613,"test"
"2018-06-17 20:00:00",298.82,0,0,75,0,20,6,"Sunday",0,3185,"test"
"2018-06-17 21:00:00",298.01,0,0,75,0,21,6,"Sunday",0,2568,"test"
"2018-06-17 22:00:00",297.16,0,0,90,0,22,6,"Sunday",0,2045,"test"
"2018-06-17 23:00:00",296.44,0,0,1,0,23,6,"Sunday",0,1218,"test"
"2018-06-18 00:00:00",295.58,0,0,90,0,0,6,"Monday",0,627,"test"
"2018-06-18 01:00:00",295.65,0,0,40,0,1,6,"Monday",0,367,"test"
"2018-06-18 02:00:00",294.92,0,0,90,0,2,6,"Monday",0,272,"test"
"2018-06-18 03:00:00",294.84,0,0,90,0,3,6,"Monday",0,365,"test"
"2018-06-18 04:00:00",294.69,0,0,90,0,4,6,"Monday",0,802,"test"
"2018-06-18 05:00:00",294.15,0,0,75,0,5,6,"Monday",0,2891,"test"
"2018-06-18 06:00:00",293.82,0,0,90,0,6,6,"Monday",0,5541,"test"
"2018-06-18 07:00:00",293.08,0,0,90,0,7,6,"Monday",0,6386,"test"
"2018-06-18 08:00:00",292.65,0,0,90,0,8,6,"Monday",0,5765,"test"
"2018-06-18 09:00:00",292.88,0,0,90,0,9,6,"Monday",0,4767,"test"
"2018-06-18 10:00:00",292.88,0,0,90,0,10,6,"Monday",0,4161,"test"
"2018-06-18 11:00:00",293.75,0,0,90,0,11,6,"Monday",0,4435,"test"
"2018-06-18 12:00:00",294.36,0,0,90,0,12,6,"Monday",0,4829,"test"
"2018-06-18 13:00:00",294.58,0,0,75,0,13,6,"Monday",0,4743,"test"
"2018-06-18 14:00:00",295.57,0,0,90,0,14,6,"Monday",0,4935,"test"
"2018-06-18 15:00:00",296.29,0,0,90,0,15,6,"Monday",0,5558,"test"
"2018-06-18 16:00:00",296.58,0,0,75,0,16,6,"Monday",0,6757,"test"
"2018-06-18 17:00:00",297.41,0,0,75,0,17,6,"Monday",0,6306,"test"
"2018-06-18 18:00:00",297.49,0,0,40,0,18,6,"Monday",0,4352,"test"
"2018-06-18 19:00:00",297.44,0,0,75,0,19,6,"Monday",0,3248,"test"
"2018-06-18 20:00:00",297.01,0,0,90,0,20,6,"Monday",0,2762,"test"
"2018-06-18 21:00:00",296.42,0,0,90,0,21,6,"Monday",0,2460,"test"
"2018-06-18 22:00:00",296.09,0,0,75,0,22,6,"Monday",0,1710,"test"
"2018-06-18 23:00:00",295.42,0,0,90,0,23,6,"Monday",0,1012,"test"
"2018-06-19 00:00:00",295.02,0,0,90,0,0,6,"Tuesday",0,592,"test"
"2018-06-19 01:00:00",293.89,0,0,90,0,1,6,"Tuesday",0,373,"test"
"2018-06-19 02:00:00",293.35,0,0,40,0,2,6,"Tuesday",0,269,"test"
"2018-06-19 03:00:00",292.82,0,0,40,0,3,6,"Tuesday",0,369,"test"
"2018-06-19 04:00:00",292.92,0,0,90,0,4,6,"Tuesday",0,893,"test"
"2018-06-19 05:00:00",292.08,0,0,90,0,5,6,"Tuesday",0,3038,"test"
"2018-06-19 06:00:00",291.42,0,0,90,0,6,6,"Tuesday",0,5483,"test"
"2018-06-19 07:00:00",290.95,0,0,90,0,7,6,"Tuesday",0,5506,"test"
"2018-06-19 08:00:00",290.68,0,0,90,0,8,6,"Tuesday",0,4851,"test"
"2018-06-19 09:00:00",290.75,0,0,90,0,9,6,"Tuesday",0,4792,"test"
"2018-06-19 10:00:00",290.87,0,0,90,0,10,6,"Tuesday",0,4244,"test"
"2018-06-19 11:00:00",290.75,0,0,90,0,11,6,"Tuesday",0,4346,"test"
"2018-06-19 12:00:00",290.46,0,0,90,0,12,6,"Tuesday",0,4585,"test"
"2018-06-19 13:00:00",290.54,0,0,90,0,13,6,"Tuesday",0,4728,"test"
"2018-06-19 14:00:00",291,0,0,90,0,14,6,"Tuesday",0,5109,"test"
"2018-06-19 15:00:00",291.44,0,0,90,0,15,6,"Tuesday",0,5852,"test"
"2018-06-19 16:00:00",292.22,0,0,90,0,16,6,"Tuesday",0,6821,"test"
"2018-06-19 17:00:00",293.08,0,0,90,0,17,6,"Tuesday",0,6085,"test"
"2018-06-19 18:00:00",292.86,0,0,90,0,18,6,"Tuesday",0,4546,"test"
"2018-06-19 19:00:00",292.79,0,0,75,0,19,6,"Tuesday",0,3263,"test"
"2018-06-19 20:00:00",292.58,0,0,90,0,20,6,"Tuesday",0,2804,"test"
"2018-06-19 21:00:00",292.22,0,0,90,0,21,6,"Tuesday",0,2454,"test"
"2018-06-19 22:00:00",291.86,0,0,90,0,22,6,"Tuesday",0,1796,"test"
"2018-06-19 23:00:00",291.65,0,0,90,0,23,6,"Tuesday",0,1190,"test"
"2018-06-20 00:00:00",291.48,0,0,90,0,0,6,"Wednesday",0,663,"test"
"2018-06-20 01:00:00",291.48,0,0,90,0,1,6,"Wednesday",0,406,"test"
"2018-06-20 02:00:00",291.44,0,0,90,0,2,6,"Wednesday",0,301,"test"
"2018-06-20 03:00:00",291.36,0,0,75,0,3,6,"Wednesday",0,385,"test"
"2018-06-20 04:00:00",291.15,0,0,90,0,4,6,"Wednesday",0,935,"test"
"2018-06-20 05:00:00",291.15,0,0,40,0,5,6,"Wednesday",0,3134,"test"
"2018-06-20 06:00:00",291.08,0,0,90,0,6,6,"Wednesday",0,5769,"test"
"2018-06-20 07:00:00",291.08,0,0,75,0,7,6,"Wednesday",0,6295,"test"
"2018-06-20 08:00:00",291.82,0,0,75,0,8,6,"Wednesday",0,5540,"test"
"2018-06-20 09:00:00",292.58,0,0,90,0,9,6,"Wednesday",0,4890,"test"
"2018-06-20 10:00:00",294.15,0,0,90,0,10,6,"Wednesday",0,4544,"test"
"2018-06-20 11:00:00",295.44,0,0,75,0,11,6,"Wednesday",0,4675,"test"
"2018-06-20 12:00:00",296.58,0,0,75,0,12,6,"Wednesday",0,4824,"test"
"2018-06-20 13:00:00",297,0,0,40,0,13,6,"Wednesday",0,4941,"test"
"2018-06-20 14:00:00",297.79,0,0,75,0,14,6,"Wednesday",0,5161,"test"
"2018-06-20 15:00:00",298.58,0,0,75,0,15,6,"Wednesday",0,5864,"test"
"2018-06-20 16:00:00",298.65,0,0,90,0,16,6,"Wednesday",0,6811,"test"
"2018-06-20 17:00:00",298.89,0,0,90,0,17,6,"Wednesday",0,6439,"test"
"2018-06-20 18:00:00",298.69,0,0,90,0,18,6,"Wednesday",0,4622,"test"
"2018-06-20 19:00:00",298.15,0,0,90,0,19,6,"Wednesday",0,3418,"test"
"2018-06-20 20:00:00",297.49,0,0,90,0,20,6,"Wednesday",0,3024,"test"
"2018-06-20 21:00:00",296.8,0,0,75,0,21,6,"Wednesday",0,2758,"test"
"2018-06-20 22:00:00",295.82,0,0,75,0,22,6,"Wednesday",0,1956,"test"
