"date_time","forecast","is_holiday","hour","day_of_week"
"2018-12-02 20:00:00",2204,0,20,"Sunday"
"2018-12-02 21:00:00",1924,0,21,"Sunday"
"2018-12-02 22:00:00",1474,0,22,"Sunday"
"2018-12-02 23:00:00",930,0,23,"Sunday"
"2018-12-03 00:00:00",537,0,0,"Monday"
"2018-12-03 01:00:00",293,0,1,"Monday"
"2018-12-03 02:00:00",209,0,2,"Monday"
"2018-12-03 03:00:00",317,0,3,"Monday"
"2018-12-03 04:00:00",731,0,4,"Monday"
"2018-12-03 05:00:00",2116,0,5,"Monday"
"2018-12-03 06:00:00",4051,0,6,"Monday"
"2018-12-03 07:00:00",4989,0,7,"Monday"
"2018-12-03 08:00:00",4803,0,8,"Monday"
"2018-12-03 09:00:00",4298,0,9,"Monday"
"2018-12-03 10:00:00",3964,0,10,"Monday"
"2018-12-03 11:00:00",3988,0,11,"Monday"
"2018-12-03 12:00:00",4126,0,12,"Monday"
"2018-12-03 13:00:00",4272,0,13,"Monday"
"2018-12-03 14:00:00",4505,0,14,"Monday"
"2018-12-03 15:00:00",4871,0,15,"Monday"
"2018-12-03 16:00:00",5247,0,16,"Monday"
"2018-12-03 17:00:00",4759,0,17,"Monday"
"2018-12-03 18:00:00",3507,0,18,"Monday"
"2018-12-03 19:00:00",2548,0,19,"Monday"
"2018-12-03 20:00:00",2140,0,20,"Monday"
"2018-12-03 21:00:00",1831,0,21,"Monday"
"2018-12-03 22:00:00",1390,0,22,"Monday"
"2018-12-03 23:00:00",874,0,23,"Monday"
"2018-12-04 00:00:00",482,0,0,"Tuesday"
"2018-12-04 01:00:00",274,0,1,"Tuesday"
"2018-12-04 02:00:00",199,0,2,"Tuesday"
"2018-12-04 03:00:00",320,0,3,"Tuesday"
"2018-12-04 04:00:00",806,0,4,"Tuesday"
"2018-12-04 05:00:00",2436,0,5,"Tuesday"
"2018-12-04 06:00:00",4631,0,6,"Tuesday"
"2018-12-04 07:00:00",5326,0,7,"Tuesday"
"2018-12-04 08:00:00",5030,0,8,"Tuesday"
"2018-12-04 09:00:00",4556,0,9,"Tuesday"
"2018-12-04 10:00:00",4113,0,10,"Tuesday"
"2018-12-04 11:00:00",4096,0,11,"Tuesday"
"2018-12-04 12:00:00",4228,0,12,"Tuesday"
"2018-12-04 13:00:00",4326,0,13,"Tuesday"
"2018-12-04 14:00:00",4612,0,14,"Tuesday"
"2018-12-04 15:00:00",5130,0,15,"Tuesday"
"2018-12-04 16:00:00",5682,0,16,"Tuesday"
"2018-12-04 17:00:00",5161,0,17,"Tuesday"
"2018-12-04 18:00:00",3771,0,18,"Tuesday"
"2018-12-04 19:00:00",2732,0,19,"Tuesday"
"2018-12-04 20:00:00",2351,0,20,"Tuesday"
"2018-12-04 21:00:00",2076,0,21,"Tuesday"
"2018-12-04 22:00:00",1509,0,22,"Tuesday"
"2018-12-04 23:00:00",897,0,23,"Tuesday"
"2018-12-05 00:00:00",486,0,0,"Wednesday"
"2018-12-05 01:00:00",291,0,1,"Wednesday"
"2018-12-05 02:00:00",222,0,2,"Wednesday"
"2018-12-05 03:00:00",334,0,3,"Wednesday"
"2018-12-05 04:00:00",771,0,4,"Wednesday"
"2018-12-05 05:00:00",2331,0,5,"Wednesday"
"2018-12-05 06:00:00",4527,0,6,"Wednesday"
"2018-12-05 07:00:00",5287,0,7,"Wednesday"
"2018-12-05 08:00:00",5058,0,8,"Wednesday"
"2018-12-05 09:00:00",4643,0,9,"Wednesday"
"2018-12-05 10:00:00",4213,0,10,"Wednesday"
"2018-12-05 11:00:00",4197,0,11,"Wednesday"
"2018-12-05 12:00:00",4306,0,12,"Wednesday"
"2018-12-05 13:00:00",4404,0,13,"Wednesday"
"2018-12-05 14:00:00",4666,0,14,"Wednesday"
"2018-12-05 15:00:00",5166,0,15,"Wednesday"
"2018-12-05 16:00:00",5784,0,16,"Wednesday"
"2018-12-05 17:00:00",5299,0,17,"Wednesday"
"2018-12-05 18:00:00",3941,0,18,"Wednesday"
"2018-12-05 19:00:00",2894,0,19,"Wednesday"
"2018-12-05 20:00:00",2487,0,20,"Wednesday"
"2018-12-05 21:00:00",2301,0,21,"Wednesday"
"2018-12-05 22:00:00",1762,0,22,"Wednesday"
"2018-12-05 23:00:00",1049,0,23,"Wednesday"
"2018-12-06 00:00:00",559,0,0,"Thursday"
"2018-12-06 01:00:00",327,0,1,"Thursday"
"2018-12-06 02:00:00",256,0,2,"Thursday"
"2018-12-06 03:00:00",358,0,3,"Thursday"
"2018-12-06 04:00:00",766,0,4,"Thursday"
"2018-12-06 05:00:00",2342,0,5,"Thursday"
"2018-12-06 06:00:00",4585,0,6,"Thursday"
"2018-12-06 07:00:00",5340,0,7,"Thursday"
"2018-12-06 08:00:00",5071,0,8,"Thursday"
"2018-12-06 09:00:00",4618,0,9,"Thursday"
"2018-12-06 10:00:00",4293,0,10,"Thursday"
"2018-12-06 11:00:00",4324,0,11,"Thursday"
"2018-12-06 12:00:00",4439,0,12,"Thursday"
"2018-12-06 13:00:00",4560,0,13,"Thursday"
"2018-12-06 14:00:00",4804,0,14,"Thursday"
"2018-12-06 15:00:00",5259,0,15,"Thursday"
"2018-12-06 16:00:00",5849,0,16,"Thursday"
"2018-12-06 17:00:00",5383,0,17,"Thursday"
"2018-12-06 18:00:00",4098,0,18,"Thursday"
"2018-12-06 19:00:00",3002,0,19,"Thursday"
"2018-12-06 20:00:00",2604,0,20,"Thursday"
"2018-12-06 21:00:00",2527,0,21,"Thursday"
"2018-12-06 22:00:00",2055,0,22,"Thursday"
"2018-12-06 23:00:00",1274,0,23,"Thursday"
"2018-12-07 00:00:00",702,0,0,"Friday"
"2018-12-07 01:00:00",397,0,1,"Friday"
"2018-12-07 02:00:00",300,0,2,"Friday"
"2018-12-07 03:00:00",382,0,3,"Friday"
"2018-12-07 04:00:00",715,0,4,"Friday"
"2018-12-07 05:00:00",1990,0,5,"Friday"
"2018-12-07 06:00:00",3841,0,6,"Friday"
"2018-12-07 07:00:00",4918,0,7,"Friday"
"2018-12-07 08:00:00",4911,0,8,"Friday"
"2018-12-07 09:00:00",4571,0,9,"Friday"
"2018-12-07 10:00:00",4387,0,10,"Friday"
"2018-12-07 11:00:00",4428,0,11,"Friday"
"2018-12-07 12:00:00",4574,0,12,"Friday"
"2018-12-07 13:00:00",4719,0,13,"Friday"
"2018-12-07 14:00:00",4929,0,14,"Friday"
"2018-12-07 15:00:00",5240,0,15,"Friday"
"2018-12-07 16:00:00",5511,0,16,"Friday"
"2018-12-07 17:00:00",5083,0,17,"Friday"
"2018-12-07 18:00:00",4095,0,18,"Friday"
"2018-12-07 19:00:00",3132,0,19,"Friday"
"2018-12-07 20:00:00",2705,0,20,"Friday"
"2018-12-07 21:00:00",2666,0,21,"Friday"
"2018-12-07 22:00:00",2480,0,22,"Friday"
"2018-12-07 23:00:00",1858,0,23,"Friday"
"2018-12-08 00:00:00",1122,0,0,"Saturday"
"2018-12-08 01:00:00",666,0,1,"Saturday"
"2018-12-08 02:00:00",432,0,2,"Saturday"
"2018-12-08 03:00:00",350,0,3,"Saturday"
"2018-12-08 04:00:00",381,0,4,"Saturday"
"2018-12-08 05:00:00",579,0,5,"Saturday"
"2018-12-08 06:00:00",929,0,6,"Saturday"
"2018-12-08 07:00:00",1350,0,7,"Saturday"
"2018-12-08 08:00:00",1854,0,8,"Saturday"
"2018-12-08 09:00:00",2501,0,9,"Saturday"
"2018-12-08 10:00:00",3165,0,10,"Saturday"
"2018-12-08 11:00:00",3710,0,11,"Saturday"
"2018-12-08 12:00:00",4084,0,12,"Saturday"
"2018-12-08 13:00:00",4281,0,13,"Saturday"
"2018-12-08 14:00:00",4323,0,14,"Saturday"
"2018-12-08 15:00:00",4269,0,15,"Saturday"
"2018-12-08 16:00:00",4164,0,16,"Saturday"
"2018-12-08 17:00:00",3910,0,17,"Saturday"
"2018-12-08 18:00:00",3515,0,18,"Saturday"
"2018-12-08 19:00:00",3001,0,19,"Saturday"
"2018-12-08 20:00:00",2772,0,20,"Saturday"
"2018-12-08 21:00:00",2688,0,21,"Saturday"
"2018-12-08 22:00:00",2402,0,22,"Saturday"
"2018-12-08 23:00:00",1818,0,23,"Saturday"
"2018-12-09 00:00:00",1163,0,0,"Sunday"
"2018-12-09 01:00:00",697,0,1,"Sunday"
"2018-12-09 02:00:00",437,0,2,"Sunday"
"2018-12-09 03:00:00",303,0,3,"Sunday"
"2018-12-09 04:00:00",305,0,4,"Sunday"
"2018-12-09 05:00:00",408,0,5,"Sunday"
"2018-12-09 06:00:00",707,0,6,"Sunday"
"2018-12-09 07:00:00",1101,0,7,"Sunday"
"2018-12-09 08:00:00",1571,0,8,"Sunday"
"2018-12-09 09:00:00",2133,0,9,"Sunday"
"2018-12-09 10:00:00",2765,0,10,"Sunday"
"2018-12-09 11:00:00",3317,0,11,"Sunday"
"2018-12-09 12:00:00",3709,0,12,"Sunday"
"2018-12-09 13:00:00",3947,0,13,"Sunday"
"2018-12-09 14:00:00",4039,0,14,"Sunday"
"2018-12-09 15:00:00",4017,0,15,"Sunday"
"2018-12-09 16:00:00",3900,0,16,"Sunday"
"2018-12-09 17:00:00",3565,0,17,"Sunday"
"2018-12-09 18:00:00",2935,0,18,"Sunday"
"2018-12-09 19:00:00",2452,0,19,"Sunday"
"2018-12-09 20:00:00",2196,0,20,"Sunday"
"2018-12-09 21:00:00",1918,0,21,"Sunday"
"2018-12-09 22:00:00",1471,0,22,"Sunday"
"2018-12-09 23:00:00",928,0,23,"Sunday"
"2018-12-10 00:00:00",536,0,0,"Monday"
"2018-12-10 01:00:00",293,0,1,"Monday"
"2018-12-10 02:00:00",209,0,2,"Monday"
"2018-12-10 03:00:00",317,0,3,"Monday"
"2018-12-10 04:00:00",731,0,4,"Monday"
"2018-12-10 05:00:00",2111,0,5,"Monday"
"2018-12-10 06:00:00",4037,0,6,"Monday"
"2018-12-10 07:00:00",4974,0,7,"Monday"
"2018-12-10 08:00:00",4793,0,8,"Monday"
"2018-12-10 09:00:00",4290,0,9,"Monday"
"2018-12-10 10:00:00",3960,0,10,"Monday"
"2018-12-10 11:00:00",3985,0,11,"Monday"
"2018-12-10 12:00:00",4123,0,12,"Monday"
"2018-12-10 13:00:00",4268,0,13,"Monday"
"2018-12-10 14:00:00",4501,0,14,"Monday"
"2018-12-10 15:00:00",4865,0,15,"Monday"
"2018-12-10 16:00:00",5238,0,16,"Monday"
"2018-12-10 17:00:00",4752,0,17,"Monday"
"2018-12-10 18:00:00",3503,0,18,"Monday"
"2018-12-10 19:00:00",2546,0,19,"Monday"
"2018-12-10 20:00:00",2138,0,20,"Monday"
"2018-12-10 21:00:00",1829,0,21,"Monday"
"2018-12-10 22:00:00",1389,0,22,"Monday"
"2018-12-10 23:00:00",873,0,23,"Monday"
"2018-12-11 00:00:00",481,0,0,"Tuesday"
"2018-12-11 01:00:00",274,0,1,"Tuesday"
"2018-12-11 02:00:00",199,0,2,"Tuesday"
"2018-12-11 03:00:00",321,0,3,"Tuesday"
"2018-12-11 04:00:00",807,0,4,"Tuesday"
"2018-12-11 05:00:00",2436,0,5,"Tuesday"
"2018-12-11 06:00:00",4628,0,6,"Tuesday"
"2018-12-11 07:00:00",5323,0,7,"Tuesday"
"2018-12-11 08:00:00",5028,0,8,"Tuesday"
"2018-12-11 09:00:00",4554,0,9,"Tuesday"
"2018-12-11 10:00:00",4112,0,10,"Tuesday"
"2018-12-11 11:00:00",4096,0,11,"Tuesday"
"2018-12-11 12:00:00",4227,0,12,"Tuesday"
"2018-12-11 13:00:00",4325,0,13,"Tuesday"
"2018-12-11 14:00:00",4611,0,14,"Tuesday"
"2018-12-11 15:00:00",5130,0,15,"Tuesday"
"2018-12-11 16:00:00",5681,0,16,"Tuesday"
"2018-12-11 17:00:00",5159,0,17,"Tuesday"
"2018-12-11 18:00:00",3770,0,18,"Tuesday"
"2018-12-11 19:00:00",2732,0,19,"Tuesday"
"2018-12-11 20:00:00",2351,0,20,"Tuesday"
"2018-12-11 21:00:00",2076,0,21,"Tuesday"
"2018-12-11 22:00:00",1509,0,22,"Tuesday"
"2018-12-11 23:00:00",897,0,23,"Tuesday"
"2018-12-12 00:00:00",486,0,0,"Wednesday"
"2018-12-12 01:00:00",291,0,1,"Wednesday"
"2018-12-12 02:00:00",222,0,2,"Wednesday"
"2018-12-12 03:00:00",334,0,3,"Wednesday"
"2018-12-12 04:00:00",771,0,4,"Wednesday"
"2018-12-12 05:00:00",2331,0,5,"Wednesday"
"2018-12-12 06:00:00",4527,0,6,"Wednesday"
"2018-12-12 07:00:00",5286,0,7,"Wednesday"
"2018-12-12 08:00:00",5057,0,8,"Wednesday"
"2018-12-12 09:00:00",4643,0,9,"Wednesday"
"2018-12-12 10:00:00",4213,0,10,"Wednesday"
"2018-12-12 11:00:00",4197,0,11,"Wednesday"
"2018-12-12 12:00:00",4306,0,12,"Wednesday"
"2018-12-12 13:00:00",4404,0,13,"Wednesday"
"2018-12-12 14:00:00",4666,0,14,"Wednesday"
"2018-12-12 15:00:00",5165,0,15,"Wednesday"
"2018-12-12 16:00:00",5784,0,16,"Wednesday"
"2018-12-12 17:00:00",5299,0,17,"Wednesday"
"2018-12-12 18:00:00",3941,0,18,"Wednesday"
"2018-12-12 19:00:00",2893,0,19,"Wednesday"
"2018-12-12 20:00:00",2487,0,20,"Wednesday"
"2018-12-12 21:00:00",2301,0,21,"Wednesday"
"2018-12-12 22:00:00",1762,0,22,"Wednesday"
"2018-12-12 23:00:00",1049,0,23,"Wednesday"
"2018-12-13 00:00:00",559,0,0,"Thursday"
"2018-12-13 01:00:00",327,0,1,"Thursday"
"2018-12-13 02:00:00",256,0,2,"Thursday"
"2018-12-13 03:00:00",358,0,3,"Thursday"
"2018-12-13 04:00:00",766,0,4,"Thursday"
"2018-12-13 05:00:00",2342,0,5,"Thursday"
"2018-12-13 06:00:00",4584,0,6,"Thursday"
"2018-12-13 07:00:00",5340,0,7,"Thursday"
"2018-12-13 08:00:00",5070,0,8,"Thursday"
"2018-12-13 09:00:00",4618,0,9,"Thursday"
"2018-12-13 10:00:00",4293,0,10,"Thursday"
"2018-12-13 11:00:00",4324,0,11,"Thursday"
"2018-12-13 12:00:00",4439,0,12,"Thursday"
"2018-12-13 13:00:00",4560,0,13,"Thursday"
"2018-12-13 14:00:00",4804,0,14,"Thursday"
"2018-12-13 15:00:00",5259,0,15,"Thursday"
"2018-12-13 16:00:00",5849,0,16,"Thursday"
"2018-12-13 17:00:00",5383,0,17,"Thursday"
"2018-12-13 18:00:00",4098,0,18,"Thursday"
"2018-12-13 19:00:00",3002,0,19,"Thursday"
"2018-12-13 20:00:00",2604,0,20,"Thursday"
"2018-12-13 21:00:00",2527,0,21,"Thursday"
"2018-12-13 22:00:00",2055,0,22,"Thursday"
"2018-12-13 23:00:00",1274,0,23,"Thursday"
"2018-12-14 00:00:00",702,0,0,"Friday"
"2018-12-14 01:00:00",397,0,1,"Friday"
"2018-12-14 02:00:00",300,0,2,"Friday"
"2018-12-14 03:00:00",382,0,3,"Friday"
"2018-12-14 04:00:00",715,0,4,"Friday"
"2018-12-14 05:00:00",1990,0,5,"Friday"
"2018-12-14 06:00:00",3841,0,6,"Friday"
"2018-12-14 07:00:00",4918,0,7,"Friday"
"2018-12-14 08:00:00",4911,0,8,"Friday"
"2018-12-14 09:00:00",4571,0,9,"Friday"
"2018-12-14 10:00:00",4387,0,10,"Friday"
"2018-12-14 11:00:00",4428,0,11,"Friday"
"2018-12-14 12:00:00",4574,0,12,"Friday"
"2018-12-14 13:00:00",4719,0,13,"Friday"
"2018-12-14 14:00:00",4929,0,14,"Friday"
"2018-12-14 15:00:00",5240,0,15,"Friday"
"2018-12-14 16:00:00",5511,0,16,"Friday"
"2018-12-14 17:00:00",5083,0,17,"Friday"
"2018-12-14 18:00:00",4095,0,18,"Friday"
"2018-12-14 19:00:00",3132,0,19,"Friday"
"2018-12-14 20:00:00",2705,0,20,"Friday"
"2018-12-14 21:00:00",2666,0,21,"Friday"
"2018-12-14 22:00:00",2480,0,22,"Friday"
"2018-12-14 23:00:00",1858,0,23,"Friday"
"2018-12-15 00:00:00",1122,0,0,"Saturday"
"2018-12-15 01:00:00",666,0,1,"Saturday"
"2018-12-15 02:00:00",432,0,2,"Saturday"
"2018-12-15 03:00:00",350,0,3,"Saturday"
"2018-12-15 04:00:00",381,0,4,"Saturday"
"2018-12-15 05:00:00",579,0,5,"Saturday"
"2018-12-15 06:00:00",929,0,6,"Saturday"
"2018-12-15 07:00:00",1350,0,7,"Saturday"
"2018-12-15 08:00:00",1854,0,8,"Saturday"
"2018-12-15 09:00:00",2501,0,9,"Saturday"
"2018-12-15 10:00:00",3165,0,10,"Saturday"
"2018-12-15 11:00:00",3710,0,11,"Saturday"
"2018-12-15 12:00:00",4084,0,12,"Saturday"
"2018-12-15 13:00:00",4281,0,13,"Saturday"
"2018-12-15 14:00:00",4323,0,14,"Saturday"
"2018-12-15 15:00:00",4269,0,15,"Saturday"
"2018-12-15 16:00:00",4164,0,16,"Saturday"
"2018-12-15 17:00:00",3910,0,17,"Saturday"
"2018-12-15 18:00:00",3515,0,18,"Saturday"
"2018-12-15 19:00:00",3001,0,19,"Saturday"
"2018-12-15 20:00:00",2772,0,20,"Saturday"
"2018-12-15 21:00:00",2688,0,21,"Saturday"
"2018-12-15 22:00:00",2402,0,22,"Saturday"
"2018-12-15 23:00:00",1818,0,23,"Saturday"
"2018-12-16 00:00:00",1163,0,0,"Sunday"
"2018-12-16 01:00:00",697,0,1,"Sunday"
"2018-12-16 02:00:00",437,0,2,"Sunday"
"2018-12-16 03:00:00",303,0,3,"Sunday"
"2018-12-16 04:00:00",305,0,4,"Sunday"
"2018-12-16 05:00:00",408,0,5,"Sunday"
"2018-12-16 06:00:00",707,0,6,"Sunday"
"2018-12-16 07:00:00",1101,0,7,"Sunday"
"2018-12-16 08:00:00",1571,0,8,"Sunday"
"2018-12-16 09:00:00",2133,0,9,"Sunday"
"2018-12-16 10:00:00",2765,0,10,"Sunday"
"2018-12-16 11:00:00",3317,0,11,"Sunday"
"2018-12-16 12:00:00",3709,0,12,"Sunday"
"2018-12-16 13:00:00",3947,0,13,"Sunday"
"2018-12-16 14:00:00",4039,0,14,"Sunday"
"2018-12-16 15:00:00",4017,0,15,"Sunday"
"2018-12-16 16:00:00",3900,0,16,"Sunday"
"2018-12-16 17:00:00",3565,0,17,"Sunday"
"2018-12-16 18:00:00",2935,0,18,"Sunday"
"2018-12-16 19:00:00",2452,0,19,"Sunday"
"2018-12-16 20:00:00",2196,0,20,"Sunday"
"2018-12-16 21:00:00",1918,0,21,"Sunday"
"2018-12-16 22:00:00",1471,0,22,"Sunday"
"2018-12-16 23:00:00",928,0,23,"Sunday"
"2018-12-17 00:00:00",536,0,0,"Monday"
"2018-12-17 01:00:00",293,0,1,"Monday"
"2018-12-17 02:00:00",209,0,2,"Monday"
"2018-12-17 03:00:00",317,0,3,"Monday"
"2018-12-17 04:00:00",731,0,4,"Monday"
"2018-12-17 05:00:00",2111,0,5,"Monday"
"2018-12-17 06:00:00",4037,0,6,"Monday"
"2018-12-17 07:00:00",4974,0,7,"Monday"
"2018-12-17 08:00:00",4793,0,8,"Monday"
"2018-12-17 09:00:00",4290,0,9,"Monday"
"2018-12-17 10:00:00",3960,0,10,"Monday"
"2018-12-17 11:00:00",3985,0,11,"Monday"
"2018-12-17 12:00:00",4123,0,12,"Monday"
"2018-12-17 13:00:00",4268,0,13,"Monday"
"2018-12-17 14:00:00",4501,0,14,"Monday"
"2018-12-17 15:00:00",4865,0,15,"Monday"
"2018-12-17 16:00:00",5238,0,16,"Monday"
"2018-12-17 17:00:00",4752,0,17,"Monday"
"2018-12-17 18:00:00",3503,0,18,"Monday"
"2018-12-17 19:00:00",2546,0,19,"Monday"
"2018-12-17 20:00:00",2138,0,20,"Monday"
"2018-12-17 21:00:00",1829,0,21,"Monday"
"2018-12-17 22:00:00",1389,0,22,"Monday"
"2018-12-17 23:00:00",873,0,23,"Monday"
"2018-12-18 00:00:00",481,0,0,"Tuesday"
"2018-12-18 01:00:00",274,0,1,"Tuesday"
"2018-12-18 02:00:00",199,0,2,"Tuesday"
"2018-12-18 03:00:00",321,0,3,"Tuesday"
"2018-12-18 04:00:00",807,0,4,"Tuesday"
"2018-12-18 05:00:00",2436,0,5,"Tuesday"
"2018-12-18 06:00:00",4628,0,6,"Tuesday"
"2018-12-18 07:00:00",5323,0,7,"Tuesday"
"2018-12-18 08:00:00",5028,0,8,"Tuesday"
"2018-12-18 09:00:00",4554,0,9,"Tuesday"
"2018-12-18 10:00:00",4112,0,10,"Tuesday"
"2018-12-18 11:00:00",4096,0,11,"Tuesday"
"2018-12-18 12:00:00",4227,0,12,"Tuesday"
"2018-12-18 13:00:00",4325,0,13,"Tuesday"
"2018-12-18 14:00:00",4611,0,14,"Tuesday"
"2018-12-18 15:00:00",5130,0,15,"Tuesday"
"2018-12-18 16:00:00",5681,0,16,"Tuesday"
"2018-12-18 17:00:00",5159,0,17,"Tuesday"
"2018-12-18 18:00:00",3770,0,18,"Tuesday"
"2018-12-18 19:00:00",2732,0,19,"Tuesday"
"2018-12-18 20:00:00",2351,0,20,"Tuesday"
"2018-12-18 21:00:00",2076,0,21,"Tuesday"
"2018-12-18 22:00:00",1509,0,22,"Tuesday"
"2018-12-18 23:00:00",897,0,23,"Tuesday"
"2018-12-19 00:00:00",486,0,0,"Wednesday"
"2018-12-19 01:00:00",291,0,1,"Wednesday"
"2018-12-19 02:00:00",222,0,2,"Wednesday"
"2018-12-19 03:00:00",334,0,3,"Wednesday"
"2018-12-19 04:00:00",771,0,4,"Wednesday"
"2018-12-19 05:00:00",2331,0,5,"Wednesday"
"2018-12-19 06:00:00",4527,0,6,"Wednesday"
"2018-12-19 07:00:00",5286,0,7,"Wednesday"
"2018-12-19 08:00:00",5057,0,8,"Wednesday"
"2018-12-19 09:00:00",4643,0,9,"Wednesday"
"2018-12-19 10:00:00",4213,0,10,"Wednesday"
"2018-12-19 11:00:00",4197,0,11,"Wednesday"
"2018-12-19 12:00:00",4306,0,12,"Wednesday"
"2018-12-19 13:00:00",4404,0,13,"Wednesday"
"2018-12-19 14:00:00",4666,0,14,"Wednesday"
"2018-12-19 15:00:00",5165,0,15,"Wednesday"
"2018-12-19 16:00:00",5784,0,16,"Wednesday"
"2018-12-19 17:00:00",5299,0,17,"Wednesday"
"2018-12-19 18:00:00",3941,0,18,"Wednesday"
"2018-12-19 19:00:00",2893,0,19,"Wednesday"
"2018-12-19 20:00:00",2487,0,20,"Wednesday"
"2018-12-19 21:00:00",2301,0,21,"Wednesday"
"2018-12-19 22:00:00",1762,0,22,"Wednesday"
"2018-12-19 23:00:00",1049,0,23,"Wednesday"
"2018-12-20 00:00:00",559,0,0,"Thursday"
"2018-12-20 01:00:00",327,0,1,"Thursday"
"2018-12-20 02:00:00",256,0,2,"Thursday"
"2018-12-20 03:00:00",358,0,3,"Thursday"
"2018-12-20 04:00:00",766,0,4,"Thursday"
"2018-12-20 05:00:00",2342,0,5,"Thursday"
"2018-12-20 06:00:00",4584,0,6,"Thursday"
"2018-12-20 07:00:00",5340,0,7,"Thursday"
"2018-12-20 08:00:00",5070,0,8,"Thursday"
"2018-12-20 09:00:00",4618,0,9,"Thursday"
"2018-12-20 10:00:00",4293,0,10,"Thursday"
"2018-12-20 11:00:00",4324,0,11,"Thursday"
"2018-12-20 12:00:00",4439,0,12,"Thursday"
"2018-12-20 13:00:00",4560,0,13,"Thursday"
"2018-12-20 14:00:00",4804,0,14,"Thursday"
"2018-12-20 15:00:00",5259,0,15,"Thursday"
"2018-12-20 16:00:00",5849,0,16,"Thursday"
"2018-12-20 17:00:00",5383,0,17,"Thursday"
"2018-12-20 18:00:00",4098,0,18,"Thursday"
"2018-12-20 19:00:00",3002,0,19,"Thursday"
"2018-12-20 20:00:00",2604,0,20,"Thursday"
"2018-12-20 21:00:00",2527,0,21,"Thursday"
"2018-12-20 22:00:00",2055,0,22,"Thursday"
"2018-12-20 23:00:00",1274,0,23,"Thursday"
"2018-12-21 00:00:00",702,0,0,"Friday"
"2018-12-21 01:00:00",397,0,1,"Friday"
"2018-12-21 02:00:00",300,0,2,"Friday"
"2018-12-21 03:00:00",382,0,3,"Friday"
"2018-12-21 04:00:00",715,0,4,"Friday"
"2018-12-21 05:00:00",1990,0,5,"Friday"
"2018-12-21 06:00:00",3841,0,6,"Friday"
"2018-12-21 07:00:00",4918,0,7,"Friday"
"2018-12-21 08:00:00",4911,0,8,"Friday"
"2018-12-21 09:00:00",4571,0,9,"Friday"
"2018-12-21 10:00:00",4387,0,10,"Friday"
"2018-12-21 11:00:00",4428,0,11,"Friday"
"2018-12-21 12:00:00",4574,0,12,"Friday"
"2018-12-21 13:00:00",4719,0,13,"Friday"
"2018-12-21 14:00:00",4929,0,14,"Friday"
"2018-12-21 15:00:00",5240,0,15,"Friday"
"2018-12-21 16:00:00",5511,0,16,"Friday"
"2018-12-21 17:00:00",5083,0,17,"Friday"
"2018-12-21 18:00:00",4095,0,18,"Friday"
"2018-12-21 19:00:00",3132,0,19,"Friday"
"2018-12-21 20:00:00",2705,0,20,"Friday"
"2018-12-21 21:00:00",2666,0,21,"Friday"
"2018-12-21 22:00:00",2480,0,22,"Friday"
"2018-12-21 23:00:00",1858,0,23,"Friday"
"2018-12-22 00:00:00",1122,0,0,"Saturday"
"2018-12-22 01:00:00",666,0,1,"Saturday"
"2018-12-22 02:00:00",432,0,2,"Saturday"
"2018-12-22 03:00:00",350,0,3,"Saturday"
"2018-12-22 04:00:00",381,0,4,"Saturday"
"2018-12-22 05:00:00",579,0,5,"Saturday"
"2018-12-22 06:00:00",929,0,6,"Saturday"
"2018-12-22 07:00:00",1350,0,7,"Saturday"
"2018-12-22 08:00:00",1854,0,8,"Saturday"
"2018-12-22 09:00:00",2501,0,9,"Saturday"
"2018-12-22 10:00:00",3165,0,10,"Saturday"
"2018-12-22 11:00:00",3710,0,11,"Saturday"
"2018-12-22 12:00:00",4084,0,12,"Saturday"
"2018-12-22 13:00:00",4281,0,13,"Saturday"
"2018-12-22 14:00:00",4323,0,14,"Saturday"
"2018-12-22 15:00:00",4269,0,15,"Saturday"
"2018-12-22 16:00:00",4164,0,16,"Saturday"
"2018-12-22 17:00:00",3910,0,17,"Saturday"
"2018-12-22 18:00:00",3515,0,18,"Saturday"
"2018-12-22 19:00:00",3001,0,19,"Saturday"
"2018-12-22 20:00:00",2772,0,20,"Saturday"
"2018-12-22 21:00:00",2688,0,21,"Saturday"
"2018-12-22 22:00:00",2402,0,22,"Saturday"
"2018-12-22 23:00:00",1818,0,23,"Saturday"
"2018-12-23 00:00:00",1163,0,0,"Sunday"
"2018-12-23 01:00:00",697,0,1,"Sunday"
"2018-12-23 02:00:00",437,0,2,"Sunday"
"2018-12-23 03:00:00",303,0,3,"Sunday"
"2018-12-23 04:00:00",305,0,4,"Sunday"
"2018-12-23 05:00:00",408,0,5,"Sunday"
"2018-12-23 06:00:00",707,0,6,"Sunday"
"2018-12-23 07:00:00",1101,0,7,"Sunday"
"2018-12-23 08:00:00",1571,0,8,"Sunday"
"2018-12-23 09:00:00",2133,0,9,"Sunday"
"2018-12-23 10:00:00",2765,0,10,"Sunday"
"2018-12-23 11:00:00",3317,0,11,"Sunday"
"2018-12-23 12:00:00",3709,0,12,"Sunday"
"2018-12-23 13:00:00",3947,0,13,"Sunday"
"2018-12-23 14:00:00",4039,0,14,"Sunday"
"2018-12-23 15:00:00",4017,0,15,"Sunday"
"2018-12-23 16:00:00",3900,0,16,"Sunday"
"2018-12-23 17:00:00",3565,0,17,"Sunday"
"2018-12-23 18:00:00",2935,0,18,"Sunday"
